CMDLINE /usr/local/bin/python ScopingReview/main.py cardiac --output /data/results
MEM 0.601562 1712168422.9801
MEM 27.175781 1712168423.0804
MEM 36.570312 1712168423.1808
MEM 43.457031 1712168423.2811
MEM 74.992188 1712168423.3814
MEM 126.726562 1712168423.4817
MEM 139.597656 1712168423.5821
MEM 152.660156 1712168423.6824
MEM 162.429688 1712168423.7827
MEM 165.023438 1712168423.8831
MEM 168.890625 1712168423.9834
MEM 174.484375 1712168424.0837
MEM 180.554688 1712168424.1840
MEM 197.968750 1712168424.2844
MEM 200.460938 1712168424.3847
MEM 208.398438 1712168424.4850
MEM 211.105469 1712168424.5856
MEM 211.105469 1712168424.6864
MEM 211.105469 1712168424.7872
MEM 211.847656 1712168424.8876
MEM 211.847656 1712168424.9886
MEM 211.847656 1712168425.0898
MEM 211.847656 1712168425.1901
MEM 211.847656 1712168425.2911
MEM 211.847656 1712168425.3924
MEM 211.847656 1712168425.4932
MEM 211.847656 1712168425.5945
MEM 211.847656 1712168425.6950
MEM 212.406250 1712168425.7957
MEM 212.406250 1712168425.8970
MEM 212.406250 1712168425.9982
MEM 212.406250 1712168426.0996
MEM 212.406250 1712168426.2000
MEM 212.406250 1712168426.3003
MEM 212.406250 1712168426.4007
MEM 212.976562 1712168426.5011
MEM 212.976562 1712168426.6015
MEM 212.976562 1712168426.7019
MEM 212.976562 1712168426.8028
MEM 212.976562 1712168426.9035
MEM 212.976562 1712168427.0049
MEM 212.976562 1712168427.1054
MEM 212.976562 1712168427.2058
MEM 212.976562 1712168427.3071
MEM 212.976562 1712168427.4080
MEM 212.976562 1712168427.5084
MEM 212.976562 1712168427.6093
MEM 212.976562 1712168427.7105
MEM 212.976562 1712168427.8118
MEM 212.976562 1712168427.9121
MEM 212.976562 1712168428.0131
MEM 212.976562 1712168428.1146
MEM 212.976562 1712168428.2153
MEM 212.976562 1712168428.3158
MEM 212.976562 1712168428.4169
MEM 212.976562 1712168428.5173
MEM 212.976562 1712168428.6177
MEM 212.976562 1712168428.7181
MEM 212.976562 1712168428.8184
MEM 212.976562 1712168428.9188
MEM 212.976562 1712168429.0192
MEM 212.976562 1712168429.1195
MEM 212.976562 1712168429.2199
MEM 212.976562 1712168429.3202
MEM 212.976562 1712168429.4206
MEM 212.976562 1712168429.5210
MEM 212.976562 1712168429.6214
MEM 212.976562 1712168429.7226
MEM 212.976562 1712168429.8230
MEM 212.976562 1712168429.9234
MEM 212.976562 1712168430.0246
MEM 212.976562 1712168430.1255
MEM 212.976562 1712168430.2264
MEM 212.976562 1712168430.3273
MEM 212.976562 1712168430.4283
MEM 212.976562 1712168430.5288
MEM 212.976562 1712168430.6292
MEM 212.976562 1712168430.7295
MEM 212.976562 1712168430.8304
MEM 212.976562 1712168430.9308
MEM 212.976562 1712168431.0313
MEM 212.976562 1712168431.1327
MEM 212.976562 1712168431.2340
MEM 212.976562 1712168431.3343
MEM 212.976562 1712168431.4350
MEM 212.976562 1712168431.5358
MEM 212.976562 1712168431.6367
MEM 212.976562 1712168431.7376
MEM 212.976562 1712168431.8389
MEM 212.976562 1712168431.9395
MEM 212.976562 1712168432.0404
MEM 212.976562 1712168432.1414
MEM 212.976562 1712168432.2426
MEM 212.976562 1712168432.3436
MEM 212.976562 1712168432.4448
MEM 212.976562 1712168432.5452
MEM 212.976562 1712168432.6465
MEM 212.976562 1712168432.7478
MEM 212.976562 1712168432.8487
MEM 212.976562 1712168432.9495
MEM 212.976562 1712168433.0503
MEM 212.976562 1712168433.1512
MEM 212.976562 1712168433.2516
MEM 212.976562 1712168433.3523
MEM 212.976562 1712168433.4535
MEM 212.976562 1712168433.5539
MEM 212.976562 1712168433.6542
MEM 212.976562 1712168433.7548
MEM 212.976562 1712168433.8556
MEM 212.976562 1712168433.9567
MEM 212.976562 1712168434.0575
MEM 212.976562 1712168434.1584
MEM 212.976562 1712168434.2596
MEM 212.976562 1712168434.3600
MEM 212.976562 1712168434.4608
MEM 212.976562 1712168434.5612
MEM 212.976562 1712168434.6620
MEM 212.976562 1712168434.7630
MEM 212.976562 1712168434.8643
MEM 212.976562 1712168434.9650
MEM 212.976562 1712168435.0659
MEM 212.976562 1712168435.1665
MEM 212.976562 1712168435.2676
MEM 212.976562 1712168435.3680
MEM 212.976562 1712168435.4688
MEM 212.976562 1712168435.5695
MEM 212.976562 1712168435.6706
MEM 212.976562 1712168435.7710
MEM 212.976562 1712168435.8715
MEM 212.976562 1712168435.9725
MEM 212.976562 1712168436.0736
MEM 212.976562 1712168436.1740
MEM 212.976562 1712168436.2753
MEM 212.976562 1712168436.3763
MEM 212.976562 1712168436.4775
MEM 212.976562 1712168436.5786
MEM 212.976562 1712168436.6795
MEM 212.976562 1712168436.7807
MEM 212.976562 1712168436.8811
MEM 212.976562 1712168436.9824
MEM 212.976562 1712168437.0827
MEM 212.976562 1712168437.1834
MEM 212.976562 1712168437.2851
MEM 212.976562 1712168437.3860
MEM 212.976562 1712168437.4864
MEM 212.976562 1712168437.5869
MEM 212.976562 1712168437.6879
MEM 212.976562 1712168437.7890
MEM 212.976562 1712168437.8900
MEM 212.976562 1712168437.9909
MEM 212.976562 1712168438.0918
MEM 212.976562 1712168438.1926
MEM 212.976562 1712168438.2935
MEM 212.976562 1712168438.3951
MEM 212.976562 1712168438.4959
MEM 212.976562 1712168438.5964
MEM 212.976562 1712168438.6967
MEM 212.976562 1712168438.7972
MEM 212.976562 1712168438.8984
MEM 212.976562 1712168438.9993
MEM 212.976562 1712168439.1004
MEM 212.976562 1712168439.2008
MEM 212.976562 1712168439.3020
MEM 212.976562 1712168439.4033
MEM 212.976562 1712168439.5037
MEM 212.976562 1712168439.6041
MEM 212.976562 1712168439.7051
MEM 212.976562 1712168439.8063
MEM 212.976562 1712168439.9066
MEM 212.976562 1712168440.0077
MEM 212.976562 1712168440.1085
MEM 212.976562 1712168440.2091
MEM 212.976562 1712168440.3100
MEM 212.976562 1712168440.4110
MEM 212.976562 1712168440.5121
MEM 212.976562 1712168440.6128
MEM 212.976562 1712168440.7140
MEM 212.976562 1712168440.8145
MEM 212.976562 1712168440.9149
MEM 212.976562 1712168441.0153
MEM 212.976562 1712168441.1157
MEM 212.976562 1712168441.2160
MEM 212.976562 1712168441.3164
MEM 212.976562 1712168441.4169
MEM 212.976562 1712168441.5176
MEM 212.976562 1712168441.6180
MEM 212.976562 1712168441.7188
MEM 212.976562 1712168441.8199
MEM 212.976562 1712168441.9214
MEM 212.976562 1712168442.0219
MEM 212.976562 1712168442.1230
MEM 212.976562 1712168442.2234
MEM 212.976562 1712168442.3248
MEM 212.976562 1712168442.4257
MEM 212.976562 1712168442.5262
MEM 212.976562 1712168442.6266
MEM 212.976562 1712168442.7271
MEM 212.976562 1712168442.8282
MEM 212.976562 1712168442.9291
MEM 212.976562 1712168443.0301
MEM 212.976562 1712168443.1314
MEM 212.976562 1712168443.2318
MEM 212.976562 1712168443.3327
MEM 213.648438 1712168443.4339
MEM 213.906250 1712168443.5344
MEM 214.164062 1712168443.6346
MEM 217.773438 1712168443.7350
MEM 220.609375 1712168443.8353
MEM 226.796875 1712168443.9356
MEM 228.859375 1712168444.0360
MEM 236.078125 1712168444.1363
MEM 242.007812 1712168444.2367
MEM 248.968750 1712168444.3370
MEM 254.640625 1712168444.4373
MEM 256.960938 1712168444.5377
MEM 262.632812 1712168444.6381
MEM 268.046875 1712168444.7384
MEM 273.460938 1712168444.8387
MEM 279.648438 1712168444.9391
MEM 285.320312 1712168445.0394
MEM 290.476562 1712168445.1397
MEM 297.179688 1712168445.2402
MEM 298.210938 1712168445.3405
MEM 304.656250 1712168445.4409
MEM 311.359375 1712168445.5413
MEM 317.804688 1712168445.6417
MEM 324.250000 1712168445.7420
MEM 329.921875 1712168445.8424
MEM 336.625000 1712168445.9427
MEM 343.070312 1712168446.0431
MEM 345.648438 1712168446.1434
MEM 348.226562 1712168446.2440
MEM 348.226562 1712168446.3446
MEM 348.226562 1712168446.4456
MEM 348.226562 1712168446.5466
MEM 348.226562 1712168446.6470
MEM 348.226562 1712168446.7477
MEM 348.226562 1712168446.8489
MEM 348.226562 1712168446.9501
MEM 348.226562 1712168447.0512
MEM 348.226562 1712168447.1524
MEM 348.226562 1712168447.2531
MEM 348.226562 1712168447.3541
MEM 348.226562 1712168447.4553
MEM 348.484375 1712168447.5561
MEM 348.484375 1712168447.6569
MEM 348.742188 1712168447.7573
MEM 348.742188 1712168447.8584
MEM 349.257812 1712168447.9593
MEM 349.257812 1712168448.0601
MEM 349.773438 1712168448.1614
MEM 350.031250 1712168448.2621
MEM 350.031250 1712168448.3631
MEM 352.609375 1712168448.4634
MEM 355.445312 1712168448.5638
MEM 359.828125 1712168448.6642
MEM 365.500000 1712168448.7648
MEM 369.367188 1712168448.8651
MEM 374.007812 1712168448.9654
MEM 379.679688 1712168449.0658
MEM 383.031250 1712168449.1661
MEM 389.476562 1712168449.2665
MEM 378.468750 1712168449.3669
MEM 371.578125 1712168449.4672
MEM 371.578125 1712168449.5675
MEM 371.578125 1712168449.6678
MEM 371.578125 1712168449.7682
MEM 371.578125 1712168449.8685
MEM 371.578125 1712168449.9688
MEM 371.578125 1712168450.0693
MEM 371.578125 1712168450.1696
MEM 371.578125 1712168450.2700
MEM 371.578125 1712168450.3703
MEM 371.578125 1712168450.4706
MEM 371.578125 1712168450.5710
MEM 371.578125 1712168450.6713
MEM 371.578125 1712168450.7717
MEM 371.578125 1712168450.8720
MEM 371.578125 1712168450.9724
MEM 371.578125 1712168451.0727
MEM 371.578125 1712168451.1733
MEM 371.578125 1712168451.2740
MEM 371.578125 1712168451.3752
MEM 371.578125 1712168451.4761
MEM 371.578125 1712168451.5766
MEM 371.578125 1712168451.6779
MEM 371.578125 1712168451.7784
MEM 371.578125 1712168451.8792
MEM 371.578125 1712168451.9804
